X_05%,X_68%,X_95%,Template
11451,18304,22065,3
10332,17478,22477,3
11779,19549,21996,3
11416,20170,23978,3
11931,18656,22315,3
11092,21180,24728,3
10938,17385,23098,3
10717,14303,15436,3
9740,17481,19678,3
10734,20490,24601,3
12311,23721,24944,3
16321,25432,27494,3
14627,23683,28621,3
13053,18500,23277,3
10635,15873,20871,3
10199,14327,14480,3
10062,16386,20734,3
10221,16719,21421,3
10356,14263,15117,3
10526,19263,24780,3
12398,25061,27259,3
10960,16962,21319,3
12058,21821,25191,3
12148,25343,30329,3
12616,21876,23524,3
13848,22697,27089,3
13290,19806,20777,3
11756,22379,26428,3
11464,17512,18632,3
11619,23622,27372,3
12530,20285,25359,3
12133,21067,26926,3
12768,22658,26911,3
12300,19878,30194,3
13574,24934,26067,3
12398,16574,19606,3
10674,16383,16857,3
11201,17815,18141,3
11369,25014,29222,3
11967,22351,28663,3
12699,24776,35489,3
14157,27099,31684,3
13924,19804,21770,3
12712,19304,19928,3
13183,21874,22972,3
13307,21722,30730,3
13411,26952,34233,3
13471,24212,25882,3
14952,26964,31670,3
14359,22283,30122,3
11985,17748,21986,3
11935,20378,28396,3
13368,21936,23392,3
14202,32713,35181,3
13961,20322,23520,3
11996,20388,23933,3
10334,16973,21649,3
11123,18188,18961,3
13917,20425,21697,3
11880,20808,24011,3
11330,21982,27464,3
12465,21341,22062,3
13709,19953,27482,3
11029,17084,22008,3
10043,14361,14784,3
10451,16655,17324,3
10689,16402,17023,3
10643,16626,16990,3
10902,17884,19932,3
11847,24410,29415,3
14260,25819,28987,3
13837,20472,27413,3
12304,20087,21044,3
11894,22829,28133,3
11898,20580,21976,3
12416,22789,29948,3
13042,26113,29469,3
11220,15687,21291,3
10628,14875,18890,3
10140,16542,23555,3
11486,21620,25629,3
10739,17846,25247,3
11067,17568,18112,3
11449,21790,24875,3
12890,21124,22252,3
12845,17237,17568,3
11362,18034,21304,3
11327,17758,21697,3
10913,17112,22387,3
10458,16875,23983,3
10409,18438,24201,3
10663,17759,20753,3
9662,13950,17184,3
10411,16117,18517,3
10058,16107,16340,3
10867,16414,17029,3
10298,17643,22719,3
10758,17983,21279,3
10718,15844,16352,3
10662,14987,15798,3
10171,17702,23591,3
10622,18815,19294,3
11904,22131,31053,3
12747,22056,29678,3
12464,18262,18808,3
10444,14577,18693,3
9677,14231,17793,3
9822,16191,22668,3
10017,18472,21342,3
10406,17464,23111,3
11089,18803,19302,3
11186,18975,24140,3
11272,16865,17248,3
11021,18927,21550,3
10134,16855,17974,3
11649,16303,17293,3
10206,16356,21620,3
10274,19070,24262,3
10313,15835,16250,3
9935,13827,14752,3
9721,15373,19307,3
9910,18451,22691,3
10281,17017,21001,3
10304,16006,17710,3
10361,16722,21935,3
10619,21107,24551,3
11893,17019,20096,3
9713,13946,21714,3
9873,20806,23286,3
10519,19123,24800,3
10732,16371,20252,3
10164,15683,16762,3
10270,15595,15999,3
10144,15111,19978,3
10410,18584,20736,3
10342,17710,23505,3
10828,15941,17037,3
10474,20467,23210,3
10298,19684,23708,3
10465,17537,22737,3
10481,15223,15860,3
10293,15985,20605,3
10354,15848,17717,3
10539,19566,25555,3
11042,17664,23765,3
11496,17186,20550,3
11572,20118,24669,3
11093,15189,16759,3
11259,18537,21533,3
11543,20523,24267,3
10875,16562,21815,3
11043,17249,21115,3
10458,18066,22895,3
10834,17267,21474,3
11833,15651,17000,3
11248,20770,23238,3
11408,17065,20148,3
11715,21547,25817,3
11387,17326,22353,3
10318,13698,20922,3
10305,15093,17450,3
11746,15615,22566,3
11469,14812,21315,3
11059,18104,20141,3
10791,16068,18434,3
11499,17828,19708,3
11859,18925,23834,3
11643,21565,26692,3
11750,16288,18621,3
12730,22588,25524,3
12189,17923,19984,3
12567,22643,25137,3
12912,19776,28590,3
13148,18881,20390,3
13358,18485,19605,3
12841,21425,24734,3
11658,16122,18697,3
12525,18993,20208,3
12497,19436,25800,3
11804,18367,21107,3
12470,19663,22358,3
12888,17779,19175,3
12334,19404,25625,3
12897,19814,24552,3
12730,18516,21136,3
13499,23530,27173,3
13284,18554,20368,3
12686,18119,20398,3
12790,18231,19780,3
12508,17459,23607,3
11535,15685,20216,3
10480,21859,23238,3
10980,17477,20932,3
11261,17082,19921,3
11550,17685,22758,3
11543,16657,18111,3
11295,16915,20043,3
11670,15684,17459,3
11501,16474,23838,3
11629,21192,24937,3
11626,23435,28459,3
14222,23120,26827,3
14562,20989,25879,3
12813,16471,17920,3
11496,19567,21251,3
11256,16780,18602,3
11174,17503,23008,3
10808,21500,24710,3
11155,21958,25896,3
11687,17651,21274,3
11136,16602,22299,3
11365,14898,20465,3
11549,17972,23802,3
12227,17371,25518,3
13166,19577,24997,3
12959,18103,19472,3
13070,18776,22587,3
12025,16439,20020,3
12627,16724,18189,3
13362,18827,23054,3
13490,19784,24642,3
12318,22345,26376,3
12757,19654,24428,3
13281,18145,19079,3
13211,17815,23918,3
12180,21918,25601,3
12629,17933,24922,3
12503,19461,23799,3
11600,17945,24570,3
12462,20790,24006,3
13085,20694,26531,3
11482,15956,20239,3
11296,17615,22937,3
11365,17070,18828,3
11631,17173,18537,3
11599,17291,18575,3
11758,21507,26243,3
12090,17390,18167,3
12131,17316,20910,3
11376,17527,20880,3
13258,19357,24927,3
13660,18745,24065,3
12860,18318,19218,3
12674,18035,23647,3
12625,20717,22788,3
12531,16114,17232,3
12536,16016,17382,3
11124,16345,17318,3
11257,16631,18608,3
12563,17429,18926,3
13090,17846,18918,3
12932,20457,26548,3
12339,16338,20547,3
12296,15115,17266,3
12105,17084,18138,3
12024,19944,25599,3
11981,20577,24868,3
12899,20895,24320,3
13635,17953,22347,3
12613,17947,21826,3
11923,15128,17221,3
12067,17739,22939,3
11619,22943,25525,3
11329,16921,24514,3
11626,16419,17878,3
11664,16315,17009,3
11096,15815,16504,3
11303,17013,21856,3
12028,19822,24472,3
12206,16693,17416,3
11607,17509,22953,3
12147,18041,23760,3
11615,16038,16844,3
10934,15705,20871,3
11049,16062,19565,3
11449,18193,22682,3
12447,16987,17751,3
11416,17342,17836,3
11260,16612,17137,3
11694,16620,18267,3
11733,15168,17223,3
11242,13924,15320,3
11371,16657,17746,3
11599,16434,17212,3
11387,16049,23452,3
11107,16225,16664,3
10941,18380,23939,3
11411,14900,15910,3
11719,18450,21312,3
11325,18912,23864,3
11118,16212,16405,3
10918,15919,16730,3
11493,21816,22985,3
11044,16559,21750,3
10618,16794,20774,3
10340,15163,16325,3
10828,16299,22617,3
11055,16045,18826,3
11402,16236,17886,3
10489,15506,19520,3
10444,15850,21018,3
10319,14073,19720,3
9690,18318,20364,3
10453,19499,22736,3
10806,18708,22594,3
10626,15746,20663,3
10301,15209,21127,3
10024,19069,20970,3
9664,13301,13871,3
9429,13434,16169,3
9623,17848,22365,3
10076,15600,19355,3
9804,19482,22398,3
10091,18282,22725,3
9841,15104,20063,3
9625,13368,17734,3
9409,14171,16866,3
9743,16273,22029,3
10155,15722,16021,3
10422,18567,22039,3
10609,17955,21187,3
10147,15539,17018,3
10044,15334,20413,3
9900,13845,14723,3
9854,15270,15599,3
9901,15543,15854,3
9944,15651,15877,3
10017,15945,16280,3
9861,15032,15490,3
9799,13186,17959,3
9507,14072,18995,3
9608,15594,21770,3
10147,15593,20422,3
9943,15567,16281,3
10214,15742,21324,3
9915,19026,22008,3
9904,14200,20173,3
9594,14875,19084,3
9563,15169,15517,3
10043,17556,21150,3
9918,15563,22157,3
9935,15496,19735,3
9967,17626,21176,3
9581,17772,19506,3
9664,12850,13246,3
9211,13691,14102,3
9773,17507,23444,3
9995,15566,19357,3
9903,15780,16125,3
10041,16241,20358,3
9971,16795,21634,3
10541,17508,20247,3
10230,20871,23941,3
10496,18025,24611,3
11877,16540,19397,3
10167,20137,23715,3
10232,21144,22397,3
10040,17361,18220,3
11689,20032,20636,3
14919,23837,25412,3
14237,25012,26111,3
14427,20996,21901,3
12234,18837,19635,3
10932,17940,18690,3
11032,17268,18101,3
12134,17503,20794,3
10778,19600,23133,3
11816,20793,25196,3
10570,17104,22829,3
11609,17208,17655,3
10718,17145,17814,3
11230,19780,22482,3
10732,16336,16693,3
11562,20966,24697,3
11569,23148,28121,3
11051,18349,19105,3
11374,18541,23555,3
11605,19521,20546,3
11923,18140,21415,3
11434,23514,27076,3
13252,27369,29473,3
12504,20461,21799,3
12267,20255,28207,3
11697,20882,24250,3
11846,15155,15455,3
10765,17675,21493,3
10807,22707,25037,3
12207,21895,23117,3
13713,23694,24723,3
14191,23122,24590,3
14250,25106,28836,3
12811,19920,21650,3
13597,20955,26654,3
11916,18100,18658,3
13181,20551,21293,3
12229,21304,27921,3
12430,21177,22691,3
13055,23548,27199,3
13565,23101,24551,3
13486,23582,31131,3
13819,20718,21649,3
13891,22087,25270,3
13252,20301,24585,3
12772,19492,28339,3
12987,19823,28028,3
12201,19921,20932,3
11792,23519,27358,3
12119,20240,24018,3
11532,21216,27006,3
12601,21149,30574,3
12649,20851,22139,3
13242,23839,30418,3
13507,23633,28986,3
13082,21200,24515,3
11599,17260,20850,3
11644,19754,23913,3
12375,19527,22799,3
13321,19644,23144,3
11701,19746,27348,3
11433,19370,23373,3
10860,16058,16314,3
10755,16311,16481,3
11592,18999,22043,3
11069,18019,23055,3
11013,18227,18962,3
11511,22859,26908,3
11557,21822,25717,3
11296,16201,16781,3
11267,16490,17359,3
11519,20422,21538,3
12905,24794,27434,3
10636,16960,18259,3
10568,17645,18152,3
11074,21274,25685,3
11064,16534,16960,3
10780,17725,24072,3
11572,19224,20393,3
12353,17603,21446,3
10546,22934,25575,3
10811,17609,18482,3
10852,17383,18086,3
11422,16339,16751,3
10866,15382,15657,3
10315,16327,21199,3
10617,18395,19140,3
11216,19201,22557,3
11468,20959,25427,3
12784,20409,22162,3
12842,19403,27104,3
12045,19841,25121,3
11190,18134,18777,3
11178,22159,26716,3
10699,18539,23311,3
10205,16396,16652,3
10338,16247,16522,3
10395,15656,16047,3
10795,16701,20907,3
12168,21753,28757,3
11338,16679,22441,3
11261,16843,18891,3
10357,16333,23646,3
10048,20082,22433,3
9862,13779,14678,3
9568,16413,20373,3
10340,20032,23257,3
10014,15878,16663,3
10002,15984,18976,3
10072,18169,21716,3
10103,16264,16449,3
11002,15166,15628,3
10275,15100,16315,3
10947,16888,17424,3
10399,20783,23833,3
10635,17974,22220,3
10312,19120,22742,3
9958,15288,15661,3
10024,16347,18648,3
9618,16753,19390,3
9831,15614,16470,3
10520,16626,19934,3
10208,18278,21674,3
10413,16876,23162,3
10077,15380,15739,3
9649,14389,19126,3
9454,13097,14568,3
9529,15321,18628,3
9713,15562,16687,3
10255,17191,21971,3
10197,16988,22449,3
9886,18027,22299,3
9828,13718,14818,3
9892,13728,19863,3
10279,15838,18866,3
10352,17186,22914,3
10991,16086,17499,3
10747,15858,17084,3
10988,15924,20335,3
10253,14847,20630,3
9651,13575,16469,3
9763,15604,16666,3
10787,19576,21970,3
10655,16150,17685,3
10909,18741,24308,3
11237,15476,16310,3
10085,13803,14973,3
10201,18920,21555,3
10910,19916,24533,3
10560,15561,17214,3
10149,16906,20135,3
10069,15885,17317,3
10089,19895,24457,3
10206,14170,15348,3
9968,15993,20873,3
9844,17363,20553,3
10772,19350,22487,3
10724,15635,17709,3
10949,19004,22891,3
10455,19505,22721,3
9909,18029,20215,3
9673,18004,21070,3
10420,15870,21769,3
11226,17535,22561,3
11926,18108,19703,3
12306,17390,26007,3
12264,20612,24709,3
12326,16578,27224,3
12433,15812,18213,3
12586,19267,24441,3
11120,16700,17903,3
11786,16627,18012,3
10862,14080,15383,3
10856,15214,16733,3
11644,14842,16362,3
11457,21014,23580,3
10780,20988,25107,3
11219,16006,18365,3
12051,21126,24027,3
11433,16302,18199,3
11182,16447,20163,3
11895,15809,17873,3
11496,18373,22879,3
12782,20572,25930,3
13014,17975,19307,3
10919,18455,23548,3
11157,17232,19332,3
10638,15342,17115,3
11160,20883,23323,3
12129,15130,17708,3
10773,17211,22511,3
10397,17147,22096,3
11988,19603,25576,3
11992,21882,25656,3
12222,19830,24195,3
13053,22107,25552,3
12725,18440,20348,3
12673,18210,23064,3
14103,18364,19761,3
12263,20000,25502,3
10614,14300,17432,3
11486,15852,17798,3
11089,15431,16603,3
10330,17082,20439,3
10535,19660,24876,3
11431,17282,23549,3
11862,17819,19329,3
