X_05%,X_68%,X_95%,Template
9691,13120,14924,0
10227,15683,16502,0
10447,16334,25320,0
11069,24304,25032,0
12006,16350,19029,0
10908,15974,23571,0
10239,20284,22653,0
10630,13684,15283,0
10468,22681,23895,0
10617,15514,15685,0
10242,20610,23478,0
11700,16245,23725,0
9768,14622,22492,0
9472,13647,15634,0
9171,12844,18442,0
9402,15007,22992,0
10182,15403,19084,0
9869,22597,23338,0
9870,15242,23364,0
9787,14608,22849,0
9832,19516,21052,0
9895,14258,14999,0
9936,16162,24220,0
10172,22792,23322,0
10078,20113,23128,0
10823,15518,22105,0
9952,22350,22999,0
10031,13231,20629,0
9653,18345,20389,0
9653,22936,23419,0
11958,16093,20137,0
10205,15956,16215,0
10910,23398,24016,0
9933,16287,23190,0
9725,13795,20161,0
9358,19284,20355,0
10117,15348,15760,0
9887,23439,24031,0
10125,15888,23944,0
10038,15663,22527,0
10025,23476,24285,0
11721,14770,16233,0
10175,16651,20950,0
10013,23872,24451,0
10155,17154,24493,0
11930,23365,23871,0
9993,19588,24468,0
10383,23311,24382,0
9843,14019,20362,0
11353,20049,20986,0
9790,23119,23784,0
10117,15579,15861,0
10404,23547,24036,0
10831,16194,16638,0
10124,23635,25272,0
11427,22618,22971,0
9907,16938,22086,0
10208,16489,19549,0
10911,26880,29059,0
10824,18450,28314,0
11366,20118,21465,0
13180,26277,27352,0
10379,14610,21682,0
10736,14364,15181,0
12190,16295,16509,0
10102,16906,24223,0
10364,16557,24469,0
10130,24274,24615,0
10233,24306,24880,0
10099,14651,20940,0
9565,13900,14679,0
9945,25482,26449,0
11974,27523,28590,0
11429,18188,19054,0
11124,18135,26679,0
10714,19259,27204,0
11045,23748,25305,0
10824,19721,29655,0
14607,33609,36103,0
13020,22270,32707,0
11956,29035,30345,0
11689,20978,31585,0
15321,23071,32764,0
12700,19668,26262,0
11224,16226,24351,0
11916,29590,30762,0
13340,31459,33211,0
13004,23409,30097,0
12765,20769,25798,0
12287,28995,29905,0
14327,21579,26127,0
11417,27553,28234,0
12850,30091,31572,0
12231,18803,19965,0
12934,27570,30186,0
12085,18779,27961,0
11858,19434,27295,0
11413,17628,27180,0
11249,18777,27646,0
12137,26985,33195,0
14567,31581,33127,0
13893,20986,26281,0
13226,20296,29073,0
12183,33271,35782,0
13187,20190,29286,0
12832,24345,32533,0
14511,26031,28425,0
15655,39027,40846,0
14773,32448,34320,0
13666,20509,22633,0
13353,32553,35053,0
13576,27685,28618,0
12781,25665,25953,0
11487,20987,29677,0
12477,22934,31465,0
13279,23974,32130,0
14290,30214,37846,0
15195,33162,37953,0
13190,21133,33646,0
13959,29899,31255,0
12797,22599,34803,0
15526,25950,27319,0
16986,27961,35019,0
17700,38025,40572,0
16231,24898,32140,0
13976,19563,19978,0
11463,18220,26551,0
17641,28125,33999,0
14297,31566,32731,0
13521,28765,30372,0
11957,29449,31462,0
11954,17711,27246,0
10586,15278,22609,0
10009,14901,15543,0
10477,27495,29286,0
12761,19849,27402,0
11881,29484,30751,0
12131,19572,20522,0
12156,20333,28677,0
11659,17740,26200,0
12030,18509,27819,0
12050,19051,27282,0
11394,19385,20168,0
11969,19326,29994,0
12839,24921,28188,0
11353,17710,24591,0
10579,15334,22914,0
10065,14389,15225,0
10422,26397,26787,0
11033,25453,25968,0
10730,18182,27165,0
10572,25005,25747,0
10447,24211,25390,0
10223,21178,21949,0
9859,14563,16644,0
9950,14687,15678,0
12578,25554,25935,0
10723,17522,26281,0
10752,26191,27261,0
10830,17504,18159,0
10759,16480,25048,0
10357,14673,21508,0
9934,16189,24504,0
10020,24034,24348,0
10113,24162,24691,0
10578,16858,17535,0
10650,24877,25758,0
10484,15459,16052,0
10059,15305,16891,0
11428,23161,28255,0
12237,28042,28428,0
11061,18264,25644,0
10228,22342,24292,0
10034,15785,24090,0
10102,15285,16890,0
12053,23316,24099,0
10166,16511,20350,0
11758,23005,24387,0
10821,24130,24466,0
10103,16528,18430,0
10428,23743,25260,0
9799,19906,21106,0
9776,15508,21540,0
9815,16143,17032,0
12317,20392,24472,0
10259,17196,20748,0
10484,23524,24124,0
10069,20302,23685,0
9998,14468,21228,0
9680,13364,19461,0
9658,15840,25230,0
9993,16974,24402,0
10086,23860,25654,0
15555,24715,25789,0
10097,15560,23206,0
10312,14436,15984,0
9924,15136,20505,0
10144,16186,23463,0
10529,17234,24529,0
11394,24391,25005,0
11090,16142,17308,0
11187,24619,25164,0
10142,15263,21705,0
10144,13903,23740,0
10602,24115,26188,0
10480,16277,24057,0
10648,16213,17565,0
12590,17137,24232,0
10901,22225,24609,0
10361,15294,23355,0
10053,20904,24498,0
10891,16010,17745,0
10623,23751,25083,0
10192,23485,24435,0
10218,16213,17924,0
10985,16332,24271,0
11095,14810,24514,0
10908,14273,25078,0
10805,23785,26980,0
10836,16959,25894,0
10335,16385,24712,0
11937,16642,22678,0
10438,15411,16630,0
10085,14040,15768,0
11313,21991,24324,0
9871,18296,24640,0
11935,17109,23026,0
10972,16386,20739,0
12350,20781,24655,0
10467,16347,23728,0
10027,18628,21451,0
10122,14348,24393,0
10426,24688,27898,0
11404,17326,25167,0
