X_05%,X_68%,X_95%,Template
10200,15723,23079,2
10248,16898,33832,2
11509,19548,38272,2
11967,29102,51660,2
11931,18841,37486,2
10933,53754,85459,2
10938,66976,96035,2
10134,14251,14694,2
9603,14466,22476,2
10734,21138,50745,2
12311,23721,34278,2
14342,44674,85032,2
15259,23331,29254,2
13053,18157,32750,2
10635,15842,19027,2
10334,21304,47260,2
10062,16386,16693,2
11289,25552,45831,2
10331,14263,15117,2
10526,54675,86683,2
11778,18616,20407,2
10874,16810,17225,2
11079,18197,18954,2
12148,21065,24565,2
13346,40482,73356,2
13848,22697,42170,2
13290,19806,30625,2
13322,79212,115326,2
11464,67756,96288,2
11526,18463,19527,2
12530,19966,20990,2
13648,57684,87535,2
13417,38710,68232,2
12300,20208,26931,2
12751,19961,20905,2
11306,48357,73642,2
10674,16599,21616,2
12363,43032,71348,2
11369,18931,39256,2
11967,20793,44518,2
12699,22265,23811,2
14157,24229,41215,2
14097,20015,28044,2
12712,19380,19928,2
13183,42326,79894,2
13307,32326,69051,2
13411,22899,58827,2
13770,47016,83013,2
14952,24375,26102,2
14359,21411,22283,2
11985,17096,17761,2
11935,20258,21876,2
13368,47224,81532,2
14012,22959,49618,2
13981,22113,41967,2
11996,28574,60567,2
10334,16611,39250,2
11140,18188,18961,2
12659,20925,52717,2
12408,19216,38607,2
11330,19879,47980,2
12465,21509,27946,2
13709,19875,35948,2
11029,14676,15131,2
10043,36010,57068,2
10415,16589,17324,2
10582,16591,42007,2
10573,16639,33386,2
10812,25500,52698,2
11847,21566,28053,2
13325,21295,22508,2
13837,19135,19456,2
12304,62552,101755,2
11894,20879,52080,2
11898,24102,58173,2
12416,22789,52610,2
12733,19580,30595,2
11220,15687,15943,2
9995,43089,64845,2
10140,40795,68660,2
11486,18627,26883,2
10739,17421,17863,2
11082,25948,48524,2
11449,20977,22545,2
12890,20461,21843,2
12845,17314,42847,2
11362,18034,18213,2
11327,17721,44085,2
10913,38380,67088,2
10458,16922,26800,2
10409,23451,50955,2
10663,14432,15425,2
9662,13950,21810,2
9748,15977,19692,2
10058,16214,31192,2
10105,16381,16554,2
10298,17610,23403,2
10758,17549,18130,2
10718,60088,87142,2
10662,21496,44961,2
10966,17835,25427,2
10622,62594,95340,2
11739,20979,22131,2
12747,20248,20733,2
12464,53208,84478,2
10444,36867,57760,2
9849,13780,14953,2
9822,16613,40307,2
10017,22800,48426,2
10406,17296,25207,2
11089,19000,37606,2
11186,18696,38270,2
11272,16837,17180,2
11021,14540,15225,2
10083,16931,20701,2
10960,71784,97632,2
10206,16262,17135,2
10274,16325,17127,2
10313,16250,38785,2
10357,14157,19870,2
9724,14215,19442,2
9910,22563,46920,2
10528,15850,17017,2
10304,15971,17230,2
10361,16467,17520,2
10619,17100,17393,2
10487,29860,49805,2
9713,13940,22606,2
9873,16912,41897,2
10519,24805,51432,2
10887,17261,42435,2
10164,16762,39117,2
10325,15657,15999,2
10144,14984,15615,2
9748,13541,23544,2
10342,15980,35022,2
11061,15989,17037,2
10474,15800,16099,2
10298,16052,30032,2
10465,31028,63440,2
10481,15223,15860,2
10255,15985,33765,2
10354,16399,28764,2
10539,16555,17939,2
11042,31820,55835,2
11496,18023,40245,2
11564,16550,35356,2
11093,38262,57428,2
11331,16777,29090,2
11413,31082,59094,2
10875,16288,23607,2
11043,23749,55755,2
10458,16398,17795,2
10834,16343,17801,2
11475,15363,22867,2
11552,17413,34845,2
11549,76117,99900,2
11901,43605,77242,2
11387,17080,17891,2
10318,13698,17145,2
10305,15472,40750,2
11746,15615,17296,2
11852,29452,52076,2
11059,17001,18647,2
10859,17248,23209,2
11359,76564,98430,2
11573,42330,66572,2
11641,16946,18558,2
11750,40720,66059,2
12786,17260,19513,2
12428,26898,53858,2
12567,35330,63241,2
12912,35920,61701,2
13002,18395,27406,2
13358,19605,45995,2
12807,38634,71127,2
12353,18865,34974,2
11967,19741,39795,2
12497,17782,26530,2
11804,17084,19501,2
12470,18569,20775,2
12888,43322,68196,2
12334,34012,56819,2
13877,36570,58842,2
12485,18855,27393,2
13499,18666,28165,2
13284,63077,89420,2
12686,18228,26731,2
12733,18231,27957,2
12508,16607,25048,2
11695,17847,37560,2
10480,15754,27836,2
10980,33642,57304,2
11261,19044,49410,2
11550,17675,26200,2
11509,23823,51525,2
11295,15595,17254,2
11154,14991,17459,2
11501,16181,17984,2
11629,24079,51099,2
11626,19714,33466,2
14104,19571,28843,2
14562,19056,28803,2
13682,47646,79260,2
11496,17714,38697,2
11256,16724,18504,2
11470,52090,80890,2
10808,39520,65796,2
11155,24133,48816,2
11442,17505,23442,2
11136,37472,59283,2
11476,45433,74045,2
11549,26958,52848,2
12227,23125,56646,2
12765,67812,95925,2
12959,45470,70320,2
12557,54096,84945,2
12083,17548,31497,2
11839,17568,27376,2
13362,18591,20331,2
13490,18378,19641,2
12970,18980,30795,2
12757,71920,96283,2
13791,18437,26562,2
12925,16758,32324,2
12180,18462,40115,2
12629,17933,25396,2
12643,17610,25062,2
11600,17161,18769,2
12462,17468,18840,2
12436,18149,35904,2
11482,54778,73680,2
11296,16546,34667,2
11365,17485,33134,2
11635,18537,45873,2
11262,18537,42537,2
11758,17290,18858,2
12765,50946,87255,2
12131,16152,40282,2
12342,30758,48808,2
13258,66503,90080,2
13660,18527,45885,2
12860,26589,54240,2
12038,17111,18450,2
12417,18573,47733,2
12531,16114,25287,2
12807,45888,73995,2
11515,68953,98298,2
11257,16623,18231,2
12563,17694,43355,2
13090,18256,35692,2
12932,45900,70836,2
12339,16015,16965,2
12944,52808,82989,2
12105,41357,63924,2
12598,51060,86055,2
11696,17183,18735,2
12763,26326,61582,2
13761,59458,89765,2
12613,16592,27136,2
12243,53928,83996,2
12067,27752,59689,2
11340,17845,40607,2
11329,25381,48510,2
11626,16419,17716,2
11664,16491,19873,2
11096,16016,40370,2
11098,14888,22462,2
12354,17899,31580,2
12206,16693,17416,2
11607,41510,66000,2
11975,17126,33744,2
11676,16426,17422,2
10934,44733,69250,2
10895,15105,37442,2
11449,21996,49377,2
12031,17090,23826,2
11416,17342,17836,2
11260,16696,24868,2
11694,16620,31488,2
11733,21078,43815,2
11242,14602,26306,2
11371,21537,48501,2
11599,16434,17212,2
11387,16380,31420,2
11107,31968,65268,2
10941,16558,17049,2
11471,17116,38460,2
11719,27388,51121,2
11325,17078,25480,2
10939,16709,43122,2
10547,15919,16730,2
11493,16477,38505,2
11044,56833,82795,2
10618,34640,54848,2
10340,14824,17680,2
10828,24804,56654,2
11055,16027,22918,2
10833,43458,71410,2
10489,15675,38980,2
10150,15638,23086,2
10224,13970,20527,2
9690,20791,40629,2
10453,15829,30062,2
10806,15366,23182,2
10626,52276,77170,2
10301,51327,74965,2
10024,15551,36070,2
9664,52708,73100,2
9429,13235,19784,2
9623,14874,15249,2
9833,15426,22620,2
9804,15813,16196,2
10091,31772,62208,2
9906,15486,29230,2
9625,13140,13613,2
9409,44744,67490,2
9743,32224,55643,2
10155,16019,38877,2
10422,59472,83710,2
10609,52825,77260,2
10147,15330,15767,2
10044,14495,33482,2
9900,14097,33962,2
10021,46340,76360,2
9901,15863,43353,2
9944,15837,38485,2
10017,29516,56308,2
9861,37215,61680,2
9799,19479,39255,2
9507,38133,55138,2
10181,38083,65074,2
10859,66222,93168,2
10649,30537,52573,2
9901,15594,23205,2
9915,22434,46287,2
9795,13563,27098,2
9403,26254,46102,2
9777,15560,37170,2
10043,15432,15595,2
9918,53669,77755,2
9886,22404,45396,2
9967,15045,15563,2
9581,13286,26416,2
9306,19328,43792,2
9211,13896,19672,2
9773,39037,69808,2
9995,15514,15709,2
9855,16230,44850,2
10041,15647,16275,2
9971,29612,59044,2
9648,14478,21639,2
9963,17039,24195,2
10496,18025,33650,2
10702,16437,16815,2
10413,16349,26472,2
11216,55874,88258,2
10040,17361,18220,2
13979,77860,111408,2
13306,25412,59592,2
14237,25012,50904,2
14138,20873,21901,2
12234,19451,35112,2
10932,18649,40592,2
11032,25425,54084,2
11239,17248,42546,2
11490,32088,56087,2
10676,18123,40197,2
10570,16755,17286,2
10563,17389,34416,2
10718,17145,26205,2
10645,16300,32670,2
11119,33186,54589,2
11562,60420,95245,2
11569,19045,35164,2
11094,18835,21822,2
11983,18810,42377,2
11605,21025,55515,2
11923,17462,18187,2
11500,46245,74884,2
12664,21289,42398,2
12504,21799,50810,2
12267,20605,48500,2
11697,19661,20968,2
11846,15177,21700,2
10765,15265,22573,2
10746,17065,17658,2
12207,21843,23032,2
13713,53030,95408,2
14191,24590,55222,2
14672,21407,35727,2
11924,18993,49800,2
11911,18150,18576,2
11916,18100,18658,2
13638,21105,26362,2
12229,21304,53917,2
12430,22455,38286,2
13055,50870,91096,2
13565,23101,24551,2
13486,41026,77091,2
13511,20718,22255,2
13891,22772,57922,2
13252,20301,42312,2
12772,19464,47557,2
12537,19593,29596,2
12201,19921,40798,2
11792,19175,44990,2
11965,17273,24238,2
11851,21289,42707,2
12601,21149,22214,2
12649,21681,26714,2
13242,23242,52927,2
13179,21851,53997,2
12562,17299,26278,2
11487,52976,85265,2
11644,57711,91516,2
12375,19481,27558,2
12080,18749,34054,2
12088,75834,113052,2
11433,17616,37276,2
10860,22476,48174,2
10755,16386,23586,2
11220,34446,62254,2
11069,18019,33492,2
11013,18227,28393,2
11511,18921,23161,2
11557,18229,19287,2
11296,39075,65732,2
10517,17359,39138,2
11519,20866,53420,2
12654,34534,64610,2
10636,57571,85175,2
10568,17815,26467,2
11074,33726,63875,2
12620,67840,97116,2
10780,16427,17167,2
11953,29370,52113,2
11003,17072,26071,2
10546,17463,25966,2
10811,17609,27723,2
10852,59332,89410,2
11187,31534,57008,2
12447,30764,46151,2
10315,22480,47016,2
10617,30332,62499,2
11216,46062,76948,2
11468,21039,21814,2
13502,87632,126888,2
12842,22060,55479,2
12045,17185,38585,2
10930,53226,83880,2
11178,18312,43417,2
10884,16739,27114,2
11122,65816,96942,2
10672,40617,69979,2
10395,15656,16047,2
10810,18215,38095,2
12168,36810,69044,2
10832,56430,83190,2
10393,16804,32676,2
10357,38620,65740,2
10048,15274,23371,2
9862,13813,28640,2
10181,20776,36108,2
10094,26990,55426,2
10014,15827,16026,2
10002,39875,63400,2
10072,15725,16038,2
10103,16396,24187,2
10708,37487,61528,2
10275,15210,20320,2
10947,34100,61644,2
10399,47772,73525,2
10327,16457,24658,2
10312,15851,31206,2
10283,15747,37392,2
9876,14017,35582,2
9618,13809,15116,2
9831,15592,16470,2
10272,15516,16409,2
10208,15579,16461,2
10137,16642,37225,2
10077,15739,37862,2
9649,13470,21583,2
9454,13097,14568,2
9529,16294,37895,2
9713,15562,16634,2
9965,39165,61736,2
9902,16036,16822,2
9886,45468,65821,2
9828,13696,14816,2
10020,50183,74085,2
10433,16174,28446,2
10352,15702,23209,2
10545,49136,79935,2
10747,16088,31144,2
10988,31742,52482,2
10295,14413,20506,2
9651,13472,21196,2
9763,30814,60756,2
10021,16140,23698,2
10689,16049,17330,2
10909,16073,33376,2
11237,15876,31318,2
10494,14308,20170,2
10212,14119,16442,2
10817,16345,17758,2
10560,23407,46164,2
10149,17170,38445,2
10069,15885,17317,2
10089,26814,54092,2
9768,14170,15348,2
10498,33090,52388,2
9844,15328,17363,2
10772,15611,23073,2
10724,61600,84859,2
11286,17414,29186,2
10690,15685,16640,2
9909,14682,15814,2
9650,14109,27336,2
10420,15870,18138,2
11226,40365,64484,2
11926,60280,83595,2
12306,17390,26019,2
12264,57477,85160,2
12396,18518,41307,2
12702,18684,38364,2
12055,17067,27190,2
11120,16700,24996,2
11103,16487,24337,2
10862,49276,67189,2
10856,15263,39447,2
10826,14548,16362,2
11138,15798,17634,2
11467,18140,35972,2
10838,15965,18365,2
11430,57372,79365,2
11661,40050,73359,2
11848,18507,40665,2
11895,15718,17623,2
11362,23517,56004,2
12689,18590,26800,2
13014,52335,79461,2
10919,17711,32590,2
10948,17232,19332,2
10638,16142,29700,2
11451,66036,90528,2
12013,33672,60496,2
10773,16113,23638,2
10397,16715,19373,2
11988,43877,70220,2
11992,19168,41067,2
12222,19830,39042,2
12736,17464,19184,2
12725,19716,38830,2
12673,18210,20489,2
13492,18138,19761,2
12263,26580,58992,2
10614,20005,45807,2
11486,17798,39380,2
11089,15431,16603,2
10330,14336,19771,2
10535,56262,80105,2
11334,16582,31982,2
11862,18003,43930,2
